SPS/2605/00942-PB0101,696.5000000
SPS/2606/00092-PB0101,696.5000000
SPS/2606/00386-S01,683.0272000
SPS/2605/00272-B02,677.8104000
SPS/2605/00949-B01,677.1440000
SPS/2603/00625-B01,676.3648000
SPS/2603/00624-B01,669.9840000
SPS/2605/00133-P0201,669.2000000
SPS/2605/00954-P0101,669.2000000
SPS/2605/00954-P0301,669.2000000
SPS/2605/00166-L01,668.3760000
SPS/2605/00167-L01,668.3760000
SPS/2606/00387-S01,668.0856000
SPS/2605/00364-B01,662.4720000
SPS/2605/00982-B01,655.9410000
SPS/2606/00188-B01,655.3082000
SPS/2606/00460-P0101,654.8296000
SPS/2605/00638-B01,652.3555500
SPS/2604/01257-S02,650.4764000
SPS/2605/01147-L01,649.4250000
SPS/2605/00896-B01,648.4874000
SPS/2605/00863-B01,641.7180000
SPS/2606/00090-PB0101,640.7800000
SPS/2606/00138-S01,638.0077500
SPS/2605/00551-B01,633.5000000
SPS/2605/00391-B01,632.1046000
SPS/2606/00007-B01,630.9600000
SPS/2605/00895-B01,625.5800000
SPS/2605/00042-TB01,624.8200000
SPS/2605/00864-B01,623.0722500
SPS/2605/01116-B01,622.3980000
SPS/2605/00786-B01,619.1580000
SPS/2605/00725-B01,616.6582400
SPS/2605/00738-B01,615.2678000
SPS/2605/00418-B02,611.9880000
SPS/2605/00110-B01,611.8612500
SPS/2506/00487-B02,610.7936500
SPS/2606/00238-L01,609.9000000
SPS/2605/00920-B01,604.1700000
SPS/2605/00560-L01,597.3500000
SPS/2605/00903-B01,595.7600000
SPS/2605/00781-P0101,594.5160000
SPS/2605/00780-P0101,594.5160000
SPS/2605/00779-P0101,594.5160000
SPS/2606/00133-P0101,594.5160000
SPS/2606/00132-P0101,594.5160000
SPS/2605/00855-B01,592.8780000
SPS/2605/00175-B01,586.9100000
SPS/2605/01072-B01,584.7900000
SPS/2606/00020-B01,584.7300000
SPS/2604/00886-B01,581.4144000
SPS/2605/00643-S01,580.3664000
SPS/2606/00501-S01,579.9496000
SPS/2605/00039-B01,576.7600000
SPS/2604/00729-B02,574.9380000
SPS/2602/00392-B03,573.7830000
SPS/2603/00599-P0201,572.1976800
SPS/2605/00065-B01,569.6802000
SPS/2605/00764-B02,567.5472000
SPS/2605/00209-B01,562.7425000
SPS/2605/00858-F01,559.3000000
SPS/2605/00649-B01,556.2078700
SPS/2605/01115-B01,555.1245000
SPS/2605/01115-B02,555.1245000
SPS/2603/00629-B01,551.1049100
SPS/2605/00270-B02,550.7209500
SPS/2605/00942-PB0201,534.4000000
SPS/2606/00092-PB0201,534.4000000
SPS/2606/00189-B01,533.9279100
SPS/2603/00599-P0101,531.8532000
SPS/2606/00031-B01,530.7250000
SPS/2605/00648-B04,529.0320000
SPS/2606/00119-S01,527.1088000
SPS/2605/00577-L01,523.3300000
SPS/2606/00404-B01,523.1810000
SPS/2605/00953-B01,522.7800000
SPS/2605/00963-B01,519.3610000
SPS/2605/00944-B01,513.2910000
SPS/2605/00271-B02,508.3578000
SPS/2605/00275-B01,508.3578000
SPS/2605/00921-B01,508.2142000
SPS/2605/00954-P0201,506.3500000
SPS/2605/00954-P0401,506.3500000
SPS/2605/00133-P0101,506.3500000
SPS/2606/00267-B01,503.7230000
SPS/2604/01142-B01,501.9798000
SPS/2606/00012-B01,494.3232000
SPS/2606/00013-B01,494.3232000
SPS/2606/00014-B01,494.3232000
SPS/2605/00438-B01,493.1680000
SPS/2606/00090-PB0201,491.6480000
SPS/2605/00240-B01,485.1504000
SPS/2604/01307-B01,476.0684000
SPS/2605/00993-B01,467.5776000
SPS/2605/01175-B01,466.3150000
SPS/2606/00281-B01,463.9132000
SPS/2605/00818-B01,460.8768000
SPS/2605/00587-B01,460.3600000
SPS/2605/00088-TT01,458.6400000
SPS/2606/00028-B01,449.0750000
SPS/2606/00208-TT01,448.5750000
SPS/2605/00388-B01,448.2816000
SPS/2605/00996-B02,440.9400000
SPS/2604/00093-B07,437.1924000
SPS/2605/00527-B01,432.3598000
SPS/2605/00586-L01,423.8973000
SPS/2605/00941-PT0101,418.2500000
SPS/2606/00091-PT0101,418.2500000
SPS/2605/00717-B01,411.0172000
SPS/2604/01124-B02,407.7535000
SPS/2605/00387-B01,405.1776000
SPS/2604/01037-B01,403.6550000
SPS/2604/01055-P0101,402.9840000
SPS/2604/01337-B01,398.5535000
SPS/2605/00446-B01,396.9538000
SPS/2606/00089-PT0101,384.7900000
SPS/2605/00574-B01,377.6674000
SPS/2605/00038-B02,373.5200000
SPS/2606/00032-B01,367.4250000
SPS/2605/00580-B01,359.0808000
SPS/2605/01130-B01,358.3940000
SPS/2605/01118-B01,356.2768000
SPS/2605/00368-B01,354.0850000
SPS/2605/00760-B01,347.1116000
SPS/2606/00505-B01,346.6668000
SPS/2604/01055-P0601,346.6080000
SPS/2605/00257-B01,336.7332000
SPS/2605/00042-TT01,334.6000000
SPS/2606/00208-PB0101,334.6000000
SPS/2605/01089-P0101,332.8334000
SPS/2606/00085-TT01,324.8640000
SPS/2605/00477-B01,322.2780000
SPS/2604/01354-B01,322.0683000
SPS/2605/00604-L01,319.9105000
SPS/2605/00552-B01,319.5060000
SPS/2603/00907-B01,318.8558200
SPS/2606/00116-S03,312.6572000
SPS/2605/00927-P0101,301.8588000
SPS/2605/00352-B01,292.1250000
SPS/2603/00628-B01,286.8915000
SPS/2605/00597-B01,271.1328000
SPS/2604/01331-B01,267.1600000
SPS/2605/00779-P0201,266.4480000
SPS/2605/00780-P0201,266.4480000
SPS/2605/00781-P0201,266.4480000
SPS/2606/00132-P0201,266.4480000
SPS/2606/00133-P0201,266.4480000
SPS/2606/00293-P0101,264.3060000
SPS/2603/00921-B01,263.7992000
SPS/2606/00292-P0101,262.8654000
SPS/2605/01129-B01,258.2320000
SPS/2603/00918-B04,257.7894000
SPS/2511/00798-B02,253.6200000
SPS/2606/00208-PB0201,253.1750000
SPS/2604/01336-B01,251.7180000
SPS/2605/00693-S01,249.9840000
SPS/2606/00011-B01,247.1616000
SPS/2603/00665-B02,242.3400000
SPS/2606/00086-PB0101,240.9120000
SPS/2605/00915-P0101,239.0110000
SPS/2604/01464-B01,235.8400000
SPS/2604/00796-B01,230.9250000
SPS/2605/00771-B01,228.1488000
SPS/2606/00155-S01,226.1952000
SPS/2605/00736-B01,222.1520000
SPS/2605/00106-TB01,222.0960000
SPS/2603/00597-P0501,220.0320000
SPS/2603/00067-B02,214.5009600
SPS/2605/00662-B01,204.0712000
SPS/2604/01486-B01,200.1792000
SPS/2605/00857-F01,198.5300000
SPS/2605/00923-S01,195.7380000
SPS/2606/00057-P0101,189.0192000
SPS/2606/00086-PB0201,182.2860000
SPS/2605/00916-P0101,175.4808000
SPS/2606/00210-B01,174.8824000
SPS/2606/00402-F01,172.7100000
SPS/2605/00268-B01,169.0065000
SPS/2605/00501-B01,167.1936000
SPS/2604/00795-B02,166.7043000
SPS/2605/00927-P0201,159.0384000
SPS/2604/00642-S01,151.1580000
SPS/2603/00064-B01,144.4443000
SPS/2601/00197-B01,141.8140000
SPS/2605/00055-B01,131.2993100
SPS/2605/00555-L01,124.6500000
SPS/2605/00106-TT01,123.4800000
SPS/2604/01120-B01,121.3485000
SPS/2601/00781-B01,115.0032000
SPS/2602/00093-B01,109.9859200
SPS/2605/00590-B01,109.4740000
SPS/2605/00267-TB01,104.5580000
SPS/2606/00341-S01,97.6769000
SPS/2605/00551-P0101,90.3400000
SPS/2605/00935-P0101,83.1600000
SPS/2603/00382-P0101,80.2835000
SPS/2605/00839-B01,78.9500000
SPS/2603/01155-S01,69.9966000
SPS/2605/00818-P0101,66.9936000
SPS/2605/00781-P0301,63.2840000
SPS/2605/00780-P0301,63.2840000
SPS/2605/00779-P0301,63.2840000
SPS/2606/00133-P0301,63.2840000
SPS/2606/00132-P0301,63.2840000
SPS/2606/00508-B01,57.1248000
SPS/2606/00241-L01,51.9000000
SPS/2606/00240-L01,50.8250000
SPS/2605/01066-B01,46.2947400
SPS/2605/00553-L01,43.4280000
SPS/2604/01056-P0201,35.8560000
SPS/2606/00403-F01,35.0800000
SPS/2605/01143-P0101,30.7328000
SPS/2605/00058-B01,26.2673800
SPS/2604/00762-B01,18.3361000
SPS/2603/00067-P0201,10.8302400
SPS/2603/00067-P0101,10.1628000
SPS/2603/00067-P0301,0.0000000
SPS/2603/00596-P0201,0.0000000
SPS/2603/00597-P0601,0.0000000
SPS/2603/00599-P0301,0.0000000
SPS/2605/01143-P0201,0.0000000
SPS/2606/00211-TB01,0.0000000
SPS/2606/00292-P0201,0.0000000
